pk_product,fk_category,name_length,description_length,imgs_qty,last_updated
8b9c29dd9e59bded956555ded6c68a54,4,53,1254,1,2025-03-26 14:59:44
a069fc741ff92fd8af8270a66f35fcbd,5,31,325,3,2025-03-26 14:59:44
a2abc65fbaa1761f0c6a88512db4719f,5,30,1443,2,2025-03-26 14:59:44
53e695484b71a194bf7d89b48700756a,11,54,560,4,2025-03-26 14:59:44
355c91ffac499557d65c0821237b6350,9,42,770,1,2025-03-26 14:59:44
78a2a96601d7940594f95dbaa4c368d0,7,43,409,1,2025-03-26 14:59:44
52faaea7e7d55dfe5aa81f0b5f79d7b9,5,63,702,3,2025-03-26 14:59:44
70615110b87b5e185d019c1968084752,14,60,178,6,2025-03-26 14:59:44
ac7e25ab6b98f4508fcc4f5a85740011,6,55,1122,3,2025-03-26 14:59:44
e7593e3c84b3302e1531a715f1ded8b2,5,46,458,1,2025-03-26 14:59:44
5fd295ecaf1c3821da3a53a52dac90e2,15,37,1975,1,2025-03-26 14:59:44
569ffd16f8032478cbeb9800f2e94ba0,5,49,544,1,2025-03-26 14:59:44
ff80f0538290775336ee74b4997a855c,9,44,1484,1,2025-03-26 14:59:44
481587fdec29c4d63a801769b4e5c578,5,49,1618,8,2025-03-26 14:59:44
08ba0b9a5d17ce718c503eee72338e98,9,46,451,4,2025-03-26 14:59:44
4d38a4daf13a87012b73156f834afec0,4,44,331,1,2025-03-26 14:59:44
4beaa629c1622b0fc9471351db5ea62c,9,63,655,4,2025-03-26 14:59:44
ccf72249cc35d9121279de015c5657fc,4,51,638,2,2025-03-26 14:59:44
07145f317bd27c212bbc49377b3940dd,4,57,134,4,2025-03-26 14:59:44
ab14f3763110d218ea7862647bd450af,6,59,892,1,2025-03-26 14:59:44
88d07a97123a341509effc395bf418c8,9,30,275,5,2025-03-26 14:59:44
d5394d514863cae57faa03d1784ae6fd,14,54,1078,1,2025-03-26 14:59:44
50fd2b788dc166edd20512370dac54df,24,46,2285,1,2025-03-26 14:59:44
358c791cbb9616153f8864c3d6eabaf4,14,50,887,1,2025-03-26 14:59:44
88b3956a8179086a0c985a39644ec47d,6,52,1083,1,2025-03-26 14:59:44
d79c1b22417ddb8b9c157685628fe411,2,53,814,4,2025-03-26 14:59:44
5db096acdea1d87bfa4d07c1cc70c492,5,51,595,1,2025-03-26 14:59:44
bfdf870440db3d003d76d1a9085fcd2b,4,60,234,2,2025-03-26 14:59:44
6cc6509fe96a5ee8b3125550e8092a00,1,44,453,1,2025-03-26 14:59:44
5d720fc5a34a02b8eaeff74ebf5ef88c,6,58,278,2,2025-03-26 14:59:44
00738f5a17ec4450e88915357b085c1e,14,37,670,2,2025-03-26 14:59:44
62ca5c25d64eb6e83232fdb4203df305,5,39,245,2,2025-03-26 14:59:44
e30a07181e238b29af319577b9bb22fe,1,48,1250,2,2025-03-26 14:59:44
60bf1bc45f1207a9d08863c1f6d390c8,9,47,490,5,2025-03-26 14:59:44
bd1fc5db666613cbd3cba3ef38d3c0f2,3,36,2973,3,2025-03-26 14:59:44
2903f5a4475454e513a2bdcad950b90f,5,52,2010,2,2025-03-26 14:59:44
73429b7f397b34d3ade14cb9672a8d46,5,36,687,3,2025-03-26 14:59:44
6085250f7b172d15b2fd69b85ca4808e,2,35,492,1,2025-03-26 14:59:44
9663cf1ff5c7ff603be0a27b1cf2dde2,11,44,271,1,2025-03-26 14:59:44
9674b7f245c1d659972605a979ac3dcf,13,43,2233,1,2025-03-26 14:59:44
87fe3060b63fb773ce7cc144ec313824,4,57,227,1,2025-03-26 14:59:44
2eb705094d8383cfa50e8965dddc8a7e,27,39,2244,1,2025-03-26 14:59:44
9c6d5d4aaea6884ee19112567691a1da,4,55,322,1,2025-03-26 14:59:44
cb04681b1a0dc519c3184cae771a2cdf,4,43,547,3,2025-03-26 14:59:44
06e73ddcb54620a36bfdb2e073c4dc40,9,48,357,5,2025-03-26 14:59:44
8e023144385596d8dce754c39ea479f2,12,42,1414,1,2025-03-26 14:59:44
2c52e710fd7c065119722cad50607252,9,53,539,2,2025-03-26 14:59:44
ba74c6b75d2ad7503175809688d5a03c,9,59,1088,2,2025-03-26 14:59:44
3ae88ae7de71731768a584f527dc1fb0,11,40,1561,1,2025-03-26 14:59:44
10d2b7a176cd8a35bcae7c15e0e7626e,6,58,1033,5,2025-03-26 14:59:44
e411491f59e292ac3d3cf9d9d79b3313,4,57,232,1,2025-03-26 14:59:44
6661021f37132951c2c8d7576fa7b819,1,25,308,1,2025-03-26 14:59:44
3c726b5f595b976b4348899225d955a5,14,58,822,8,2025-03-26 14:59:44
541de21b45fa18d292382c79394e055c,15,59,704,1,2025-03-26 14:59:44
1fac2e6b0fdfb2e529fc9960c5270aeb,28,60,222,1,2025-03-26 14:59:44
e2392cbe0b76da9c4e7271a3a71f5d3e,22,37,139,1,2025-03-26 14:59:44
79d62ec5dd0de230da5f185b478a5ade,3,45,949,1,2025-03-26 14:59:44
741f691f78a534cefbddcc7887f1c3d1,15,48,223,2,2025-03-26 14:59:44
67fe44191fffe358dc237a228fe96430,5,51,1186,2,2025-03-26 14:59:44
829874309190054ac199e75205ad6b33,19,37,1160,4,2025-03-26 14:59:44
5d686bbd116b2de2ea1a4e1056501240,4,36,592,3,2025-03-26 14:59:44
f837b6a7e6740b19b2fa33c267fd8e7c,6,51,1346,4,2025-03-26 14:59:44
a7ca7fd9bf5015bfeecc4010e8fa4ce7,11,57,327,3,2025-03-26 14:59:44
1c05e0964302b6cf68ca0d15f326c6ba,13,46,1159,1,2025-03-26 14:59:44
142e24ca1186ae5c0a12a6c315bf43fa,8,60,869,4,2025-03-26 14:59:44
a55d10eb698c768ef447648197bb0da9,4,57,214,1,2025-03-26 14:59:44
2f49c08d026479233c81816cd86a5ea1,3,57,804,3,2025-03-26 14:59:44
c3f6113d5b61bc95468432072b27e23d,2,64,676,1,2025-03-26 14:59:44
70de7f927d3615d94199abf14387491f,9,60,219,1,2025-03-26 14:59:44
1e9f407b0d5f8f439956c66df050c107,16,46,603,1,2025-03-26 14:59:44
d9ef0410018bcb16abef7c8f005fa2f9,2,58,543,3,2025-03-26 14:59:44
cdbbae093813d93184f3192263cb9bfc,6,48,371,1,2025-03-26 14:59:44
305cf3d6eaf7d2339acabcbacd5e3142,6,57,2982,1,2025-03-26 14:59:44
9d4907a98d11d8b3254b9997e36e2a32,6,29,405,1,2025-03-26 14:59:44
413fa9f96b1e08ca73401f596e63dae4,8,44,351,4,2025-03-26 14:59:44
b3466bdd3b91a3c8ba3f2dbe7f9e0b4f,19,58,341,1,2025-03-26 14:59:44
bcaccccaa0255d8132172dfe9c10ab2e,24,33,198,1,2025-03-26 14:59:44
4c6826f47a7d1a0e3f48b885170f4fc3,15,49,126,6,2025-03-26 14:59:44
14227590bd7dbecb72b7b37fc74a8065,22,58,483,1,2025-03-26 14:59:44
9e69b6eb1dc98769983df1ce44f14efe,11,42,346,4,2025-03-26 14:59:44
d05812cb900f3aac945fbb2298d07637,15,39,905,3,2025-03-26 14:59:44
a2e281fad531f293409da05efe8097fa,3,59,743,1,2025-03-26 14:59:44
15e71ca2be5a30e15c92ab4b36450571,8,56,535,7,2025-03-26 14:59:44
0874407d58fad5ce1eecc2f372fc8dbd,4,51,204,1,2025-03-26 14:59:44
90a889e1263345cdb507da0926d5e44f,14,42,224,1,2025-03-26 14:59:44
fd97587c26811f6072bacce1484fbf65,11,57,322,4,2025-03-26 14:59:44
1958c78374730139360de98514b9a916,14,52,446,2,2025-03-26 14:59:44
95fcb44ada4cefca4f03cc0b4b69ee33,1,55,1530,1,2025-03-26 14:59:44
bdeeb5acd16db2efd16239bc6c0f01cb,15,35,2457,1,2025-03-26 14:59:44
1ffbbf003b5a076002ac9deac36b1c4c,5,41,352,1,2025-03-26 14:59:44
8bce28781999184ac2a46c7c83ba0ed6,6,44,232,2,2025-03-26 14:59:44
40bb10ced586734cde2061c5247f0ad8,15,57,794,1,2025-03-26 14:59:44
5991a1ee2f6e00dd22dccb1550e20f64,4,58,856,1,2025-03-26 14:59:44
b35370362fa3ad4b1976f2a11f146dfd,5,53,191,4,2025-03-26 14:59:44
3c62f48140fdc7650a63b182fe3b9e4d,5,63,832,2,2025-03-26 14:59:44
a25a9e3433043fb8a0808f310d8d8203,9,46,846,13,2025-03-26 14:59:44
b835d69ca6a226be6960b90d5b477bf2,13,51,2344,1,2025-03-26 14:59:44
3e6b05aedc40a989d87c8518c6245fe1,5,58,1988,3,2025-03-26 14:59:44
8222184819ebec6f4191df347b4166a9,3,57,701,1,2025-03-26 14:59:44
0c4dd7ab3593c8601e53207e02d16784,14,25,713,1,2025-03-26 14:59:44
3b49d2e893a8c98d11a3cb44dc7274a7,7,41,748,1,2025-03-26 14:59:44
0b2c18d8e73e17348a011241525cb089,9,60,1008,8,2025-03-26 14:59:44
d9235fea02ba3f9fafcd78d898ac4355,15,54,929,5,2025-03-26 14:59:44
d9293c1e73be790ec4534dfe249611ab,5,63,2741,5,2025-03-26 14:59:44
5efee6a9b8e96bec1fae4b0f26470915,6,43,1832,1,2025-03-26 14:59:44
9689b050651107828cab68a05c1996d5,5,63,1703,1,2025-03-26 14:59:44
2a5ce93df0dd4ec1b23ebc2e599d793e,4,49,207,1,2025-03-26 14:59:44
089526cae28a7fd487bfb3bab161d701,2,44,433,1,2025-03-26 14:59:44
cf92691b3ee30045224020f9ae5ae42c,7,51,632,2,2025-03-26 14:59:44
cc9e875c2df286dbed83efe01191162c,4,57,429,1,2025-03-26 14:59:44
9a21563e1d5b0ea5a57e972002c279d1,1,36,223,1,2025-03-26 14:59:44
70559c57b5e5cfac386368f45e744f55,2,51,100,1,2025-03-26 14:59:44
358d37dd53f3e05e0210a3ca3d953aca,2,32,1095,2,2025-03-26 14:59:44
cc07679fe101c4fa74d93e08145463f9,1,27,510,1,2025-03-26 14:59:44
8273821fd2a32fbbc77ad8b743b2a1b9,4,37,335,4,2025-03-26 14:59:44
3b10cf7d1e08c598428ad6eb7c59d09c,4,59,775,1,2025-03-26 14:59:44
5df01d29194d92b3191aa24aa1eb3b07,14,25,3925,1,2025-03-26 14:59:44
fb14dbd8b5d4195d70df81f35b593889,24,53,279,2,2025-03-26 14:59:44
c448475cc4766baebabe30ee6d5f3fb7,12,50,105,2,2025-03-26 14:59:44
9c268694cc413affbf3c27d05ef796d1,9,35,277,2,2025-03-26 14:59:44
5391609b73c1bd3aa36c88f5d954cb1c,14,55,496,2,2025-03-26 14:59:44
fb05d01823da2c4e90924c5486134808,4,56,262,1,2025-03-26 14:59:44
c7d27a4e976afb541a3af538a7594f72,15,59,302,1,2025-03-26 14:59:44
180a3dd286404dc8a9154904eadaec99,4,41,297,1,2025-03-26 14:59:44
87c070a9069fffd77616e3581d8d2ba1,6,36,213,1,2025-03-26 14:59:44
8b52d90d2e8716dad633486c6cc94ecf,8,48,504,3,2025-03-26 14:59:44
756d52539899974a9b2ae56aff0b6a2e,15,56,1829,1,2025-03-26 14:59:44
da7a746a5e1464d8e8ee38bab3afa5b6,11,32,1531,2,2025-03-26 14:59:44
69d1a2681324d48bb7f38a7bb7b2646f,7,54,954,1,2025-03-26 14:59:44
5d92abea542c2022dfee91dd630f2697,4,57,261,2,2025-03-26 14:59:44
ef3bda43c679d8fa4a75fce58089c26f,3,36,359,1,2025-03-26 14:59:44
45e95fa9b4822fe9928abd8993cc37ce,2,37,1866,1,2025-03-26 14:59:44
33c99a74eb3e4e67bb70dca408c352d2,15,51,458,7,2025-03-26 14:59:44
f4ed071d646815b06ab9244f2306c1b7,6,51,767,6,2025-03-26 14:59:44
9af675a3fdeff7a4d141e18feaed4375,8,52,1096,2,2025-03-26 14:59:44
9ad9c8e392ba2c6930a3dd1db3c09ea9,6,24,424,1,2025-03-26 14:59:44
a3ade87bbaa7f21569a935c8e3ab5b71,5,58,185,1,2025-03-26 14:59:44
63880b203cc3bae1fd0520242cdbedd1,4,51,467,1,2025-03-26 14:59:44
003dbcabcf8e3231de657c7d9f9a5eba,6,43,1213,1,2025-03-26 14:59:44
b575098a6da9b81384a7df56314b7f70,15,54,887,3,2025-03-26 14:59:44
6e59a5107a6102148b438cb33d5a2529,9,49,826,1,2025-03-26 14:59:44
6bdaa623c65ac1bc506629741929963e,4,53,567,1,2025-03-26 14:59:44
761786c69af6094fe760ef42fbceaa1f,9,31,331,5,2025-03-26 14:59:44
a64f5291d8f2aa4d9d5f034a5c469dec,27,18,1081,1,2025-03-26 14:59:44
eec68ed7d496bb2ee6aa0a69bb78acd2,12,34,332,2,2025-03-26 14:59:44
306e6b5dda3397e4a9312f94d82565b5,14,54,1213,9,2025-03-26 14:59:44
5e34d2963378695699827b6e629392b4,6,48,989,6,2025-03-26 14:59:44
bfd7070500b5ef628b0216d884d2bc02,2,52,334,2,2025-03-26 14:59:44
d51ac9dcce784a7cecedf34f4a983692,5,55,1260,4,2025-03-26 14:59:44
3178ee7d2c17d1caef4955dd9bad16f6,25,60,188,1,2025-03-26 14:59:44
9f4923c125aadccb0e99914c96c8829d,8,60,751,6,2025-03-26 14:59:44
726b69ceea91f769cb45a6115945596b,14,41,950,3,2025-03-26 14:59:44
e0dfc740a058aaf5d2627087f26ee80d,7,45,1170,1,2025-03-26 14:59:44
c945d017108b1d447facbc95385680a1,2,56,1248,1,2025-03-26 14:59:44
9443c4c94962f689aafb1c13f5f1762f,20,59,821,2,2025-03-26 14:59:44
f08b29913c73e394bc8477b1e69f7762,5,49,709,4,2025-03-26 14:59:44
ebb132e52ceaa1001756409f1dd0750a,4,35,250,2,2025-03-26 14:59:44
f092d3abbc2f3281c56b4497e5c150f0,4,51,543,1,2025-03-26 14:59:44
61ba71a0b111e24da5c8fd2f0e61b0c1,16,41,2100,2,2025-03-26 14:59:44
685745fc12a6d4344a767bf01fb2d6d1,12,48,483,1,2025-03-26 14:59:44
aabc408823496d430c4b0b85561403ad,2,54,127,2,2025-03-26 14:59:44
a7bcd880d9580e8b2ab78868836ceb4e,2,41,570,1,2025-03-26 14:59:44
2e34ed2b95d40201c3ca372ec80db75a,15,43,1066,2,2025-03-26 14:59:44
77f6fba67754c564e9f4dfad8530d705,9,37,131,3,2025-03-26 14:59:44
70869aae4d447a8815db20569604a9e7,1,55,1493,1,2025-03-26 14:59:44
de89f330c497e12d2510c2cd2a48a29f,8,30,900,1,2025-03-26 14:59:44
99ff40856c47a638df807c0a144470cc,5,54,1108,2,2025-03-26 14:59:44
4877b4c3caeccd2568f623a099d1d1f4,28,48,882,3,2025-03-26 14:59:44
b275ae464e6098f8a20cb7fc183a7a94,1,43,802,1,2025-03-26 14:59:44
3718e428a53d75dc322c79a49bdbe3aa,6,53,1709,1,2025-03-26 14:59:44
957e5bb30136d08f9e4f128d0fe9c393,1,53,840,1,2025-03-26 14:59:44
216085c4602f1d5e004e8e204a1c9752,3,58,644,3,2025-03-26 14:59:44
ccdb0e2f5fada241364ea94cfaa2332a,28,55,751,2,2025-03-26 14:59:44
8b90be4893a4277a9f33c5b2348cf9c6,4,60,632,2,2025-03-26 14:59:44
c7d729c7966df13084efeade5576dfef,5,58,779,3,2025-03-26 14:59:44
342936541051cf54fbe4879bd6e84985,14,59,698,1,2025-03-26 14:59:44
78526258991c49156197d9e0e14a214a,3,55,266,1,2025-03-26 14:59:44
a2bd7f16312b272bf77b7e1464ef7638,4,55,331,2,2025-03-26 14:59:44
46d92d8c6c48c2ac51bdd6be618d0531,5,43,512,5,2025-03-26 14:59:44
2fcef9efef474266c020ab6ccf2c61a8,6,50,462,1,2025-03-26 14:59:44
9dce7ad606cfbd6ea6ef7f7e43c039c1,5,59,473,1,2025-03-26 14:59:44
5215505db2113a032810c3644c346a38,9,59,566,2,2025-03-26 14:59:44
49af4c64c7a13a102a10c4c2d6cd4d91,22,48,1558,2,2025-03-26 14:59:44
9d5aabe3e3265ed911b2a85d14474635,14,45,1638,2,2025-03-26 14:59:44
da9323efe50198ccd3307f6a9a128a81,6,48,535,5,2025-03-26 14:59:44
62b345de0ca18d1c5e3d43e621328461,3,52,341,3,2025-03-26 14:59:44
909b87db6cb3a7ab26bd03cc59860136,2,28,1111,1,2025-03-26 14:59:44
bb5142bfd51f0ca814eb6d8c78fa9842,4,55,1537,3,2025-03-26 14:59:44
3b5c8da5a1bb814b0a0d43918fb1223e,13,53,953,1,2025-03-26 14:59:44
054b1ab366729788a3717961085aec01,2,57,1206,1,2025-03-26 14:59:44
7703b8cb5b77fbb36518ea91e2ca734f,9,54,192,5,2025-03-26 14:59:44
0ad48bfc4a5619823e2b0f24b3c0b11b,3,59,943,1,2025-03-26 14:59:44
aaa09cd0acd316f7816145408dd73449,9,39,180,5,2025-03-26 14:59:44
b992409279b9ab0681b346f1e551ff8d,6,56,340,4,2025-03-26 14:59:44
258ee266f0b142b30248b7c57b56d579,1,17,48,1,2025-03-26 14:59:44
57c56b4871f4f353ac52c8015e9c5318,5,15,407,1,2025-03-26 14:59:44
de115e41e8332aa7b5a04e027243fcbf,4,59,111,1,2025-03-26 14:59:44
0ef877bd233e765e7163f9fcb49b6ffa,3,30,331,1,2025-03-26 14:59:44
e13d2c379481eddfa4b8844f8beb7db0,15,52,347,3,2025-03-26 14:59:44
e558ed9db130cd52586bb4fcb1090132,9,43,784,1,2025-03-26 14:59:44
9d274c8de79fabb3f4c65b64b9feb02c,4,60,501,1,2025-03-26 14:59:44
b3d1d218a4ff07119f546a42c6ee7d7b,4,55,292,1,2025-03-26 14:59:44
8dc0c7343c861029f0455cf20b0c19c0,4,52,286,1,2025-03-26 14:59:44
15be8ab92cd1c32b16ff30292ef39991,4,51,1993,3,2025-03-26 14:59:44
f9bab7e7dbab7e5883add425280ec006,7,60,684,4,2025-03-26 14:59:44
0b0c716fcf2c2571d2e62271261f2abe,1,49,796,1,2025-03-26 14:59:44
8948d630b987780fb97c5de8edbff85a,6,36,1145,1,2025-03-26 14:59:44
0bb9709934061bd3316175ad24d90409,5,51,1954,3,2025-03-26 14:59:44
cd442924cc287cda38d9de01d285b263,1,53,1014,1,2025-03-26 14:59:44
333f07710e0ba89e037d164c13726e6a,14,58,470,2,2025-03-26 14:59:44
61b6e5d2e3ee58d2b341b8ef1a652b26,4,48,421,1,2025-03-26 14:59:44
fb88d2e62a0840f63430f91b75730e35,16,51,2393,5,2025-03-26 14:59:44
79b0cb968ca5e0ef4d6338171123a3df,4,48,324,1,2025-03-26 14:59:44
09ec9df2cf3708ca52a4a6cb64e464f6,5,48,1037,3,2025-03-26 14:59:44
e4bd268c80d127fbf8757171e8d2b6b9,11,39,1590,1,2025-03-26 14:59:44
33900d427fa4bd3f509cdacda72e84a3,4,52,287,1,2025-03-26 14:59:44
210763646bb56ada2fd99ff322278973,5,57,2059,4,2025-03-26 14:59:44
4cc07f390b20092747e033df35805a15,5,56,175,2,2025-03-26 14:59:44
4e3ebb4f257a1b5a8180093f6609aa72,15,53,1855,5,2025-03-26 14:59:44
64874a0d6c1ec460c2f59886c51b9711,7,46,647,2,2025-03-26 14:59:44
d7df1ad2d9580659326819afde99ba71,18,48,477,1,2025-03-26 14:59:44
44377a26f7c80dbf0a9b2b300604e6bf,1,45,1634,1,2025-03-26 14:59:44
fb5192388e7614dee676e3fcafbd12ee,9,55,219,1,2025-03-26 14:59:44
fa4e8255202fd921350a6fc716710dae,2,51,2025,2,2025-03-26 14:59:44
e852196fab4b6dfb1fdafdc693b7dad5,9,59,650,4,2025-03-26 14:59:44
652b078a8a6450ae6bf0823f150c7ede,6,24,178,1,2025-03-26 14:59:44
69428fb5c0da1fac708bdb33868b42d8,6,58,3211,1,2025-03-26 14:59:44
f845bd3077894700e688b1944854e28a,9,36,94,1,2025-03-26 14:59:44
3158c44b08596ff51ee3560fad16cc09,27,56,1055,1,2025-03-26 14:59:44
98d4d94ea54992a98bbfefe75e7561d3,24,46,137,1,2025-03-26 14:59:44
506f0b468f486202a5431f087e00de03,6,58,912,6,2025-03-26 14:59:44
bdcb0ed4ceda228206ed4bf60ec5f65d,6,34,235,2,2025-03-26 14:59:44
1c30d57d1e1e0184594217845937b8e0,19,38,319,2,2025-03-26 14:59:44
2e5cf3208803b03c62f319e2518e35c0,7,56,538,1,2025-03-26 14:59:44
a8fb161bb36ded69ca8ea7466b7f09a4,9,50,402,2,2025-03-26 14:59:44
911b8d269dbaa6c005b23d04e1c7fcbc,6,35,223,2,2025-03-26 14:59:44
9bdb80cc5cad441e3818ce85c23ba172,26,59,1729,1,2025-03-26 14:59:44
a10e0fcb1c409869c3c6da4eb13b7612,11,58,847,5,2025-03-26 14:59:44
9680a78df870a1cb6ae00cb3436fe06a,5,50,1141,2,2025-03-26 14:59:44
de13988b8f96fd17e7ec136da2638de8,5,37,205,3,2025-03-26 14:59:44
e78a3e8673e3084630444ea05692785d,9,46,358,1,2025-03-26 14:59:44
2215034e518b8ae4090da2aebf8f7df8,12,60,1076,4,2025-03-26 14:59:44
adfcb7a9c5e268522c67ea3ab09c1fc4,5,24,396,4,2025-03-26 14:59:44
9fd9505539e1c67c13e4ee824fc1e1cc,1,51,626,1,2025-03-26 14:59:44
0a07b2c989441aaec80191da39c79c99,9,51,691,2,2025-03-26 14:59:44
171bb407ca7cfdf4b960389e4404ce8c,1,60,3156,1,2025-03-26 14:59:44
f3ce47ccf98da2906f6b8b1387618e07,4,59,987,1,2025-03-26 14:59:44
67682f5c5170c72b398941e2193735a4,14,52,644,1,2025-03-26 14:59:44
39d4f8671e6c7b08d7d0036f4f46390f,22,55,727,1,2025-03-26 14:59:44
6cc58e27cae22a37b784841f0e4fb647,9,44,466,14,2025-03-26 14:59:44
ca6964451a28ac159f307ae208d5a826,3,59,2032,6,2025-03-26 14:59:44
ba4135f821cdef6d31f783156eaf47f7,12,59,153,2,2025-03-26 14:59:44
acb4bf13aa9ccb88c7c399fc6b025130,4,53,246,1,2025-03-26 14:59:44
44c7b1d3b75cc4a14d4eba0f83f19e77,22,53,2468,1,2025-03-26 14:59:44
29f63bab786f598d17b6ebeec83e78d1,1,60,918,1,2025-03-26 14:59:44
684083941cd33ec781a319a518f6ab96,15,59,1295,1,2025-03-26 14:59:44
ba131cee7989ef04b93a79030969c92f,5,36,1081,1,2025-03-26 14:59:44
7ee6dbf13ecd5dc58d07fd0fc2eaf49a,1,37,780,1,2025-03-26 14:59:44
f688535e8e2f269c27dfb305d8e6ffbd,4,59,786,5,2025-03-26 14:59:44
0dce4f5243207cc33533e133b634ae5f,5,60,2240,3,2025-03-26 14:59:44
fe2f0ff75805728378c6a8fdc5be7724,9,40,101,1,2025-03-26 14:59:44
aa765c0a9daeb0541a98ff48ea3ac651,11,56,1143,3,2025-03-26 14:59:44
fb18a1cb28af3e0832439bde416a3407,4,53,164,1,2025-03-26 14:59:44
9ad1eced98687b00602a0b3cb3c0029f,12,40,310,1,2025-03-26 14:59:44
4fd676d9c4723d475026e40aeae56957,15,44,441,3,2025-03-26 14:59:44
054515fd15bc1a2029f10de97ffa9120,6,50,799,1,2025-03-26 14:59:44
f9417fcaab540423270d3f693b9944c2,15,40,586,1,2025-03-26 14:59:44
5a790acce109b9b76e3446f96430a1d0,12,49,658,5,2025-03-26 14:59:44
51c59cf09066762ba5740772b0a86215,6,55,352,5,2025-03-26 14:59:44
8318a2808212aaad26bcb506a505d45d,1,53,722,1,2025-03-26 14:59:44
cc31a2f3eb3df109e2e7dba6b15da5d5,20,40,257,1,2025-03-26 14:59:44
7b1c12cfed7333cdc1dc8e4a20752613,5,50,209,2,2025-03-26 14:59:44
9d99a79d596f4a054c7ace6068b446a7,20,60,799,5,2025-03-26 14:59:44
776ef0ee36e20757c513e64903f1fa8a,1,45,494,3,2025-03-26 14:59:44
b5f0795bc072a1875f2c0fe85524b207,6,31,236,2,2025-03-26 14:59:44
54e68dc384678ee9280afd42a1b7d97d,8,54,845,2,2025-03-26 14:59:44
6c3b767b9dd49eccec4ecc63d584f89a,9,27,542,1,2025-03-26 14:59:44
d2686065b870834cc92605a5b9ec84ba,8,33,300,2,2025-03-26 14:59:44
4fc82a921b5a266beb6ec10c52342155,8,49,848,4,2025-03-26 14:59:44
98a41cb9d66e8b7691f17dd7ebdfcd7a,9,53,1545,3,2025-03-26 14:59:44
18670ef035870b452690c54a57e13009,15,56,689,1,2025-03-26 14:59:44
f1a8bffda7d8b34bd9c6d58f1ca415aa,6,53,809,1,2025-03-26 14:59:44
7f1397b28abc37d9564825dbad2539bc,5,50,150,1,2025-03-26 14:59:44
ee473bd1ca4e671eafbcb7453d7d7c5f,6,46,1549,1,2025-03-26 14:59:44
fca0ce04818f39ab1d78491218d8aa5a,3,50,443,5,2025-03-26 14:59:44
7b1f55eb9b85b0aa6b1d4c16108eac61,4,59,272,1,2025-03-26 14:59:44
6d44b2c01b6843eb2e68beddf853dd82,1,25,1236,1,2025-03-26 14:59:44
1a8727b2a106ac22bb93db98d9d56bd0,22,42,635,1,2025-03-26 14:59:44
2b6a4adfd7ce44db781519964309b7f1,9,48,218,1,2025-03-26 14:59:44
0583170ba3f70162729f40600f8a4abf,1,57,2500,1,2025-03-26 14:59:44
c3f395b8242415289ed70b34eaf0a3be,1,53,3439,1,2025-03-26 14:59:44
ef5c31aee1d5074121a478b14d3eb50e,12,58,202,5,2025-03-26 14:59:44
450dacaafbbed8ba05e3ea722ec893d9,28,49,188,1,2025-03-26 14:59:44
7f064525eaaa1ce9d22c085f7ff5413a,9,50,578,3,2025-03-26 14:59:44
62298e8302e154172f8904c0c2fc620d,5,54,564,1,2025-03-26 14:59:44
f78279f3d11f68fffc3121f3295a5871,6,58,898,1,2025-03-26 14:59:44
f0fe4af158ebc28426b794c0b54d3df1,1,46,1471,1,2025-03-26 14:59:44
516e925f693b7a4935e87acc858c86f6,6,44,1322,2,2025-03-26 14:59:44
83ed3cc53055fe51099569075b77ceca,24,55,600,1,2025-03-26 14:59:44
c3602326cc2e91dc18ad2ae9a575b5e7,22,39,527,1,2025-03-26 14:59:44
a7789acddff06105fcfd8a56e0f12307,9,33,141,2,2025-03-26 14:59:44
39e38f0813b0c9604db569e538db3b44,14,26,396,4,2025-03-26 14:59:44
9f31b36609877849f75e9586f6b6a62c,9,57,404,4,2025-03-26 14:59:44
c501f6fbb5f2af6d02385b52e91dd42c,2,41,472,1,2025-03-26 14:59:44
6539512c6f2fa68ca44dbfac42dc1f70,3,34,224,2,2025-03-26 14:59:44
e09b8cac0ce917d36559ef40c1d17a37,4,59,289,1,2025-03-26 14:59:44
c081e0bd900ca695285255e5588f2ae0,14,46,868,2,2025-03-26 14:59:44
d7e7b1fc76e781313a0f5137d801951d,6,50,881,1,2025-03-26 14:59:44
ccb3df28522945422e24b108603a1d04,3,46,708,1,2025-03-26 14:59:44
b50cc06153acb2f39386140f1d675ad2,24,56,2128,5,2025-03-26 14:59:44
1cc7dc76718ffa96d0826a78498c9fbe,4,59,754,1,2025-03-26 14:59:44
706982d4d1d9841dfd470b6fe10f8614,11,55,2083,3,2025-03-26 14:59:44
77d58496dfa2a355c62351dd1d3982bd,15,46,1081,2,2025-03-26 14:59:44
f8e4c6a9bf1c1277191c445474b61778,4,53,596,10,2025-03-26 14:59:44
f224370079eb16ba424c351739df1ad6,6,42,913,1,2025-03-26 14:59:44
bed61c60f212a334dd0224469673c047,9,54,564,1,2025-03-26 14:59:44
41170f223fcfb9220a82df1a646d5c43,22,48,897,3,2025-03-26 14:59:44
84952f1f00709e71d58587cb34163e26,20,55,930,4,2025-03-26 14:59:44
569065e6458612cc6baf95ae34fc0ed4,9,32,332,3,2025-03-26 14:59:44
43c78ce98fcf40ac29ce5912c85eee20,1,44,1394,1,2025-03-26 14:59:44
84904413b82eee333a3f79137e8d197e,15,60,1799,3,2025-03-26 14:59:44
ee3465de8b8ccf1b5e2f9f966cffcf04,1,47,3102,1,2025-03-26 14:59:44
